File '/libfido2/src/aes256.c':
Name                         Regions    Miss   Cover     Lines    Miss   Cover
es256_derive_pk                              25       0 100.00%        29       0 100.00%
es256_verify_sig                             12       2  83.33%        19       5  73.68%
es256_pk_verify_sig                           7       1  85.71%        13       2  84.62%
es256.c:decode_pubkey_point                   9       0 100.00%        13       0 100.00%
es256.c:decode_coord                          8       0 100.00%        10       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       315       7  97.78%       372      12  96.77%

File '/libfido2/src/es384.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
es384_pk_decode                               8       0 100.00%         9       0 100.00%
es384_pk_new                                  1       0 100.00%         3       0 100.00%
es384_pk_free                                 6       0 100.00%         7       0 100.00%
es384_pk_from_ptr                            15       0 100.00%        17       0 100.00%
es384_pk_to_EVP_PKEY                         42       0 100.00%        53       0 100.00%
es384_pk_from_EC_KEY                         42       2  95.24%        47       4  91.49%
es384_pk_from_EVP_PKEY                        8       2  75.00%         7       1  85.71%
es384_verify_sig                             12       2  83.33%        19       5  73.68%
es384_pk_verify_sig                           7       1  85.71%        13       2  84.62%
es384.c:decode_pubkey_point                   9       0 100.00%        13       0 100.00%
es384.c:decode_coord                          8       1  87.50%        10       3  70.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       158       8  94.94%       198      15  92.42%

File '/libfido2/src/extern.h':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------

File '/libfido2/src/fallthrough.h':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------

File '/libfido2/src/fido.h':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------

File '/libfido2/src/hid.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_hid_get_usage                           13       0 100.00%        22       0 100.00%
fido_hid_get_report_len                      19       0 100.00%        27       0 100.00%
fido_dev_info_new                             1       0 100.00%         3       0 100.00%
fido_dev_info_free                            9       0 100.00%         9       0 100.00%
fido_dev_info_ptr                             1       0 100.00%         3       0 100.00%
fido_dev_info_set                            26       2  92.31%        30       3  90.00%
fido_dev_info_path                            1       0 100.00%         3       0 100.00%
fido_dev_info_vendor                          1       0 100.00%         3       0 100.00%
fido_dev_info_product                         1       0 100.00%         3       0 100.00%
fido_dev_info_manufacturer_string             1       0 100.00%         3       0 100.00%
fido_dev_info_product_string                  1       0 100.00%         3       0 100.00%
hid.c:get_key_len                             6       0 100.00%        12       0 100.00%
hid.c:get_key_val                             6       0 100.00%        18       0 100.00%
hid.c:fido_dev_info_reset                     1       0 100.00%         6       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                        87       2  97.70%       145       3  97.93%

File '/libfido2/src/hid_linux.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_hid_manifest                            35       4  88.57%        41       2  95.12%
fido_hid_open                                33      33   0.00%        51      51   0.00%
fido_hid_close                                3       3   0.00%         6       6   0.00%
fido_hid_set_sigmask                          2       2   0.00%         6       6   0.00%
fido_hid_read                                15      15   0.00%        21      21   0.00%
fido_hid_write                               12      12   0.00%        17      17   0.00%
fido_hid_report_in_len                        1       1   0.00%         4       4   0.00%
fido_hid_report_out_len                       1       1   0.00%         4       4   0.00%
hid_linux.c:copy_info                        34       0 100.00%        44       0 100.00%
hid_linux.c:is_fido                          15       1  93.33%        16       1  93.75%
hid_linux.c:get_parent_attr                   6       0 100.00%         9       0 100.00%
hid_linux.c:parse_uevent                     12       0 100.00%        24       0 100.00%
hid_linux.c:get_usb_attr                      1       0 100.00%         3       0 100.00%
hid_linux.c:get_report_descriptor            14       1  92.86%        17       3  82.35%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       184      73  60.33%       263     115  56.27%

File '/libfido2/src/hid_unix.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_hid_unix_open                           18      11  38.89%        22      14  36.36%
fido_hid_unix_wait                           11      10   9.09%        21      12  42.86%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                        29      21  27.59%        43      26  39.53%

File '/libfido2/src/info.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_dev_get_cbor_info_wait                  10       0 100.00%         7       0 100.00%
fido_dev_get_cbor_info                        1       0 100.00%         4       0 100.00%
fido_cbor_info_new                            4       0 100.00%         7       0 100.00%
fido_cbor_info_reset                          1       0 100.00%        10       0 100.00%
fido_cbor_info_free                           6       0 100.00%         8       0 100.00%
fido_cbor_info_versions_ptr                   1       0 100.00%         3       0 100.00%
fido_cbor_info_versions_len                   1       0 100.00%         3       0 100.00%
fido_cbor_info_extensions_ptr                 1       0 100.00%         3       0 100.00%
fido_cbor_info_extensions_len                 1       0 100.00%         3       0 100.00%
fido_cbor_info_transports_ptr                 1       0 100.00%         3       0 100.00%
fido_cbor_info_transports_len                 1       0 100.00%         3       0 100.00%
fido_cbor_info_aaguid_ptr                     1       0 100.00%         3       0 100.00%
fido_cbor_info_aaguid_len                     1       0 100.00%         3       0 100.00%
fido_cbor_info_options_name_ptr               1       0 100.00%         3       0 100.00%
fido_cbor_info_options_value_ptr              1       0 100.00%         3       0 100.00%
fido_cbor_info_options_len                    1       0 100.00%         3       0 100.00%
fido_cbor_info_maxcredbloblen                 1       0 100.00%         3       0 100.00%
fido_cbor_info_maxmsgsiz                      1       0 100.00%         3       0 100.00%
fido_cbor_info_maxcredcntlst                  1       0 100.00%         3       0 100.00%
fido_cbor_info_maxcredidlen                   1       0 100.00%         3       0 100.00%
fido_cbor_info_maxlargeblob                   1       0 100.00%         3       0 100.00%
fido_cbor_info_fwversion                      1       0 100.00%         3       0 100.00%
fido_cbor_info_minpinlen                      1       0 100.00%         3       0 100.00%
fido_cbor_info_maxrpid_minpinlen              1       0 100.00%         3       0 100.00%
fido_cbor_info_uv_attempts                    1       0 100.00%         3       0 100.00%
fido_cbor_info_uv_modality                    1       0 100.00%         3       0 100.00%
fido_cbor_info_rk_remaining                   1       0 100.00%         3       0 100.00%
fido_cbor_info_protocols_ptr                  1       0 100.00%         3       0 100.00%
fido_cbor_info_protocols_len                  1       0 100.00%         3       0 100.00%
fido_cbor_info_algorithm_count                1       0 100.00%         3       0 100.00%
fido_cbor_info_algorithm_type                 4       0 100.00%         5       0 100.00%
fido_cbor_info_algorithm_cose                 4       0 100.00%         5       0 100.00%
fido_cbor_info_new_pin_required               1       0 100.00%         3       0 100.00%
fido_cbor_info_certs_name_ptr                 1       0 100.00%         3       0 100.00%
fido_cbor_info_certs_value_ptr                1       0 100.00%         3       0 100.00%
fido_cbor_info_certs_len                      1       0 100.00%         3       0 100.00%
info.c:fido_dev_get_cbor_info_tx              8       0 100.00%         9       0 100.00%
info.c:fido_dev_get_cbor_info_rx             14       0 100.00%        21       0 100.00%
info.c:parse_reply_element                   32       0 100.00%        59       0 100.00%
info.c:decode_string_array                   12       0 100.00%        17       0 100.00%
info.c:decode_string                          4       0 100.00%        10       0 100.00%
info.c:decode_aaguid                          8       0 100.00%        10       0 100.00%
info.c:decode_options                        11       0 100.00%        15       0 100.00%
info.c:decode_option                          7       0 100.00%        15       0 100.00%
info.c:decode_protocols                      12       0 100.00%        17       0 100.00%
info.c:decode_protocol                        6       0 100.00%        12       0 100.00%
info.c:decode_algorithms                     12       0 100.00%        17       0 100.00%
info.c:decode_algorithm                       9       0 100.00%        17       0 100.00%
info.c:decode_algorithm_entry                20       0 100.00%        27       0 100.00%
info.c:decode_certs                          11       0 100.00%        15       0 100.00%
info.c:decode_cert                            7       0 100.00%        15       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       232       0 100.00%       409       0 100.00%

File '/libfido2/src/io.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_tx                                      14       0 100.00%        11       0 100.00%
fido_rx                                      13       1  92.31%        14       3  78.57%
fido_rx_cbor_status                          16       0 100.00%        19       0 100.00%
io.c:transport_tx                             7       0 100.00%        10       0 100.00%
io.c:tx_empty                                 9       0 100.00%        14       0 100.00%
io.c:tx_pkt                                   7       0 100.00%        10       0 100.00%
io.c:tx                                      13       0 100.00%        19       0 100.00%
io.c:tx_preamble                             17       1  94.12%        20       1  95.00%
io.c:tx_frame                                16       1  93.75%        18       1  94.44%
io.c:transport_rx                             7       0 100.00%        10       0 100.00%
io.c:rx                                      40       2  95.00%        52       2  96.15%
io.c:rx_preamble                             23       2  91.30%        22       5  77.27%
io.c:rx_frame                                11       0 100.00%        11       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       193       7  96.37%       230      12  94.78%

File '/libfido2/src/iso7816.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
iso7816_new                                   4       0 100.00%        16       0 100.00%
iso7816_free                                  6       0 100.00%         7       0 100.00%
iso7816_add                                   6       1  83.33%         8       1  87.50%
iso7816_ptr                                   1       0 100.00%         3       0 100.00%
iso7816_len                                   1       0 100.00%         4       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                        18       1  94.44%        38       1  97.37%

File '/libfido2/src/largeblob.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_dev_largeblob_get                       26       2  92.31%        38       4  89.47%
fido_dev_largeblob_set                       27       0 100.00%        36       0 100.00%
fido_dev_largeblob_remove                    12       0 100.00%        18       0 100.00%
fido_dev_largeblob_get_array                 15       2  86.67%        27       4  85.19%
fido_dev_largeblob_set_array                 14       0 100.00%        19       0 100.00%
largeblob.c:largeblob_get_array              32       0 100.00%        36       0 100.00%
largeblob.c:get_chunklen                     10       1  90.00%         9       1  88.89%
largeblob.c:largeblob_get_tx                 19       0 100.00%        24       0 100.00%
largeblob.c:largeblob_get_rx                 26       0 100.00%        30       0 100.00%
largeblob.c:parse_largeblob_reply             8       0 100.00%         9       0 100.00%
largeblob.c:largeblob_array_check             7       0 100.00%        16       0 100.00%
largeblob.c:largeblob_array_digest           10       0 100.00%         9       0 100.00%
largeblob.c:largeblob_array_load             14       2  85.71%        19       7  63.16%
largeblob.c:largeblob_array_lookup           25       0 100.00%        33       0 100.00%
largeblob.c:largeblob_decode                 16       2  87.50%        16       6  62.50%
largeblob.c:largeblob_do_decode              27       3  88.89%        30       7  76.67%
largeblob.c:largeblob_decrypt                15       0 100.00%        24       0 100.00%
largeblob.c:largeblob_aad                     1       0 100.00%        10       0 100.00%
largeblob.c:largeblob_reset                   1       0 100.00%         5       0 100.00%
largeblob.c:largeblob_encode                 16       0 100.00%        21       0 100.00%
largeblob.c:largeblob_new                     1       0 100.00%         3       0 100.00%
largeblob.c:largeblob_seal                   20       0 100.00%        32       0 100.00%
largeblob.c:largeblob_get_nonce               8       0 100.00%        16       0 100.00%
largeblob.c:largeblob_free                    6       0 100.00%         8       0 100.00%
largeblob.c:largeblob_add                    27       2  92.59%        35       3  91.43%
largeblob.c:largeblob_drop                   21       0 100.00%        27       0 100.00%
largeblob.c:largeblob_set_array              54       2  96.30%        61       4  93.44%
largeblob.c:largeblob_get_uv_token           19       0 100.00%        23       0 100.00%
largeblob.c:largeblob_set_tx                 35       0 100.00%        36       0 100.00%
largeblob.c:prepare_hmac                     13       2  84.62%        23       7  69.57%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       525      18  96.57%       693      43  93.80%

File '/libfido2/src/log.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_log_init                                 1       0 100.00%         4       0 100.00%
fido_log_debug                                6       1  83.33%         8       1  87.50%
fido_log_xxd                                 16       1  93.75%        24       1  95.83%
fido_log_error                                8       2  75.00%        11       2  81.82%
fido_set_log_handler                          3       0 100.00%         4       0 100.00%
log.c:log_on_stderr                           1       1   0.00%         3       3   0.00%
log.c:do_log                                  4       0 100.00%         9       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                        39       5  87.18%        63       7  88.89%

File '/libfido2/src/netlink.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_nl_power_nfc                            18       0 100.00%        24       0 100.00%
fido_nl_get_nfc_target                       17       0 100.00%        31       0 100.00%
fido_nl_free                                 10       2  80.00%         9       2  77.78%
fido_nl_new                                  16       1  93.75%        26       3  88.46%
set_netlink_io_functions                      1       0 100.00%         4       0 100.00%
netlink.c:nlmsg_new                           8       0 100.00%        15       0 100.00%
netlink.c:nlmsg_set_genl                      1       0 100.00%         7       0 100.00%
netlink.c:nlmsg_write                         6       1  83.33%         7       1  85.71%
netlink.c:nlmsg_set_u32                       1       0 100.00%         3       0 100.00%
netlink.c:nlmsg_setattr                      15       1  93.33%        17       0 100.00%
netlink.c:nlmsg_tx                           10       1  90.00%        13       3  76.92%
netlink.c:nlmsg_ptr                           1       0 100.00%         3       0 100.00%
netlink.c:nlmsg_len                           1       0 100.00%         3       0 100.00%
netlink.c:nlmsg_rx                           11       2  81.82%        17       6  64.71%
netlink.c:nl_parse_reply                     20       0 100.00%        28       0 100.00%
netlink.c:nlmsg_from_buf                     15       0 100.00%        17       0 100.00%
netlink.c:nlmsg_type                          1       0 100.00%         3       0 100.00%
netlink.c:nlmsg_get_status                    8       0 100.00%         8       0 100.00%
netlink.c:nlmsg_read                          6       0 100.00%         7       0 100.00%
netlink.c:nlmsg_get_genl                      6       0 100.00%         7       0 100.00%
netlink.c:nlmsg_iter                          6       0 100.00%        13       0 100.00%
netlink.c:nlmsg_getattr                       1       0 100.00%         3       0 100.00%
netlink.c:nla_from_buf                       17       0 100.00%        21       0 100.00%
netlink.c:nl_nfc_poll                        18       0 100.00%        25       0 100.00%
netlink.c:parse_nfc_event                    10       0 100.00%        17       0 100.00%
netlink.c:nla_type                            1       0 100.00%         3       0 100.00%
netlink.c:nla_get_u32                         1       0 100.00%         3       0 100.00%
netlink.c:nla_read                            6       0 100.00%         7       0 100.00%
netlink.c:nl_dump_nfc_target                 19       0 100.00%        31       0 100.00%
netlink.c:parse_target                        9       0 100.00%        13       0 100.00%
netlink.c:nl_get_nfc_family                  23       0 100.00%        33       0 100.00%
netlink.c:nlmsg_set_u16                       1       0 100.00%         3       0 100.00%
netlink.c:nlmsg_set_str                       1       0 100.00%         3       0 100.00%
netlink.c:parse_family                       10       0 100.00%        17       0 100.00%
netlink.c:nla_get_u16                         1       0 100.00%         3       0 100.00%
netlink.c:nla_iter                            6       0 100.00%        13       0 100.00%
netlink.c:nla_getattr                         1       0 100.00%         3       0 100.00%
netlink.c:parse_mcastgrps                     1       0 100.00%         3       0 100.00%
netlink.c:parse_mcastgrp                     15       0 100.00%        24       0 100.00%
netlink.c:nla_get_str                        10       0 100.00%        11       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       329       8  97.57%       498      15  96.99%

File '/libfido2/src/nfc.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_nfc_tx                                  28       0 100.00%        43       0 100.00%
fido_nfc_rx                                   8       0 100.00%        13       0 100.00%
nfc_is_fido                                  13       1  92.31%        21       3  85.71%
fido_is_nfc                                   3       0 100.00%         3       0 100.00%
fido_dev_set_nfc                              4       1  75.00%        18       3  83.33%
nfc.c:nfc_do_tx                              20       0 100.00%        25       0 100.00%
nfc.c:tx_short_apdu                          14       0 100.00%        32       0 100.00%
nfc.c:rx_init                                25       0 100.00%        27       0 100.00%
nfc.c:rx_cbor                                 4       0 100.00%         6       0 100.00%
nfc.c:rx_msg                                 18       2  88.89%        23       6  73.91%
nfc.c:rx_apdu                                14       1  92.86%        22       3  86.36%
nfc.c:tx_get_response                         4       0 100.00%        11       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       155       5  96.77%       244      15  93.85%

File '/libfido2/src/nfc_linux.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_nfc_manifest                            35       7  80.00%        45      15  66.67%
fido_nfc_open                                20       3  85.00%        23       4  82.61%
fido_nfc_close                                1       1   0.00%         4       4   0.00%
fido_nfc_set_sigmask                          2       2   0.00%         6       6   0.00%
fido_nfc_read                                14      14   0.00%        30      30   0.00%
fido_nfc_write                               12      12   0.00%        18      18   0.00%
nfc_linux.c:copy_info                        39      22  43.59%        44      16  63.64%
nfc_linux.c:get_usb_attr                      1       1   0.00%         3       3   0.00%
nfc_linux.c:get_parent_attr                   6       6   0.00%         9       9   0.00%
nfc_linux.c:sysnum_from_syspath              15       0 100.00%        17       0 100.00%
nfc_linux.c:nfc_new                           6       0 100.00%        11       0 100.00%
nfc_linux.c:nfc_target_connect                9       9   0.00%        21      21   0.00%
nfc_linux.c:nfc_free                         12       0 100.00%        11       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       172      77  55.23%       242     126  47.93%

File '/libfido2/src/pcsc.c':
Name                                    Regions    Miss   Cover     Lines    Miss   Cover
-------------------------------------------------------------------------------------------------------------------
fido_pcsc_manifest                           51       0 100.00%        55       0 100.00%
fido_pcsc_open                               32       0 100.00%        43       0 100.00%
fido_pcsc_close                               6       0 100.00%         9       0 100.00%
fido_pcsc_read                                8       0 100.00%        16       0 100.00%
fido_pcsc_write                               8       0 100.00%        22       0 100.00%
fido_pcsc_tx                                  1       0 100.00%         3       0 100.00%
fido_pcsc_rx                                  1       0 100.00%         3       0 100.00%
fido_is_pcsc                                  3       0 100.00%         3       0 100.00%
fido_dev_set_pcsc                             4       1  75.00%        18       3  83.33%
pcsc.c:list_readers                          24       0 100.00%        24       0 100.00%
pcsc.c:copy_info                             30       0 100.00%        41       0 100.00%
pcsc.c:get_reader                            25       0 100.00%        28       0 100.00%
pcsc.c:prepare_io_request                    11       0 100.00%        17       0 100.00%
-------------------------------------------------------------------------------------------------------------------
TOTAL                                       204       1  99.51%       282       3  98.94%

File '/libfido2/src/pin.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_sha256                                     7       0 100.00%        10       0 100.00%
fido_dev_get_uv_token                           1       0 100.00%         3       0 100.00%
fido_dev_set_pin                                1       0 100.00%         4       0 100.00%
fido_dev_get_retry_count                        1       0 100.00%         4       0 100.00%
fido_dev_get_uv_retry_count                     1       0 100.00%         4       0 100.00%
cbor_add_uv_params                             17       0 100.00%        23       0 100.00%
pin.c:uv_token_wait                            14       2  85.71%        12       1  91.67%
pin.c:ctap21_uv_token_tx                       49       0 100.00%        53       0 100.00%
pin.c:pin_sha256_enc                           19       0 100.00%        24       0 100.00%
pin.c:encode_uv_permission                     20       1  95.00%        19       3  84.21%
pin.c:ctap20_uv_token_tx                       37       0 100.00%        45       0 100.00%
pin.c:uv_token_rx                              27       0 100.00%        34       0 100.00%
pin.c:parse_uv_token                            8       0 100.00%        10       0 100.00%
pin.c:fido_dev_set_pin_wait                    21       0 100.00%        24       0 100.00%
pin.c:fido_dev_change_pin_tx                   45       0 100.00%        56       0 100.00%
pin.c:pin_pad64_enc                            15       0 100.00%        21       0 100.00%
pin.c:pad64                                    18       0 100.00%        20       0 100.00%
pin.c:fido_dev_set_pin_tx                      33       0 100.00%        41       0 100.00%
pin.c:fido_dev_get_pin_retry_count_wait        10       0 100.00%         7       0 100.00%
pin.c:fido_dev_get_retry_count_tx              19       0 100.00%        23       0 100.00%
pin.c:fido_dev_get_pin_retry_count_rx          19       0 100.00%        24       0 100.00%
pin.c:parse_pin_retry_count                     1       0 100.00%         3       0 100.00%
pin.c:parse_retry_count                        13       0 100.00%        16       0 100.00%
pin.c:fido_dev_get_uv_retry_count_wait         10       0 100.00%         7       0 100.00%
pin.c:fido_dev_get_uv_retry_count_rx           19       0 100.00%        24       0 100.00%
pin.c:parse_uv_retry_count                      1       0 100.00%         3       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                         426       3  99.30%       514       4  99.22%

File '/libfido2/src/random.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_get_random                                 6       0 100.00%         6       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                           6       0 100.00%         6       0 100.00%

File '/libfido2/src/reset.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_dev_reset                                  1       0 100.00%         4       0 100.00%
reset.c:fido_dev_reset_wait                    15       0 100.00%        11       0 100.00%
reset.c:fido_dev_reset_tx                       8       0 100.00%         8       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                          24       0 100.00%        23       0 100.00%

File '/libfido2/src/rs1.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
rs1_verify_sig                                 20       1  95.00%        30       3  90.00%
rs1.c:rs1_get_EVP_MD                            4       0 100.00%         6       0 100.00%
rs1.c:rs1_free_EVP_MD                           1       0 100.00%         3       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                          25       1  96.00%        39       3  92.31%

File '/libfido2/src/rs256.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
rs256_pk_decode                                 8       0 100.00%         9       0 100.00%
rs256_pk_new                                    1       0 100.00%         3       0 100.00%
rs256_pk_free                                   6       0 100.00%         7       0 100.00%
rs256_pk_from_ptr                              10       0 100.00%        12       0 100.00%
rs256_pk_to_EVP_PKEY                           35       0 100.00%        43       0 100.00%
rs256_pk_from_RSA                              32       6  81.25%        26       9  65.38%
rs256_pk_from_EVP_PKEY                          8       2  75.00%         7       1  85.71%
rs256_verify_sig                               20       1  95.00%        30       2  93.33%
rs256_pk_verify_sig                             7       1  85.71%        13       2  84.62%
rs256.c:decode_rsa_pubkey                       9       0 100.00%        13       0 100.00%
rs256.c:decode_bignum                           8       0 100.00%        10       0 100.00%
rs256.c:rs256_get_EVP_MD                        4       0 100.00%         6       0 100.00%
rs256.c:rs256_free_EVP_MD                       1       0 100.00%         3       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                         149      10  93.29%       182      14  92.31%

File '/libfido2/src/time.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_time_now                                   4       0 100.00%         7       0 100.00%
fido_time_delta                                23       1  95.65%        23       0 100.00%
time.c:timespec_to_ms                          16       2  87.50%        13       2  84.62%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                          43       3  93.02%        43       2  95.35%

File '/libfido2/src/touch.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_dev_get_touch_begin                       50       0 100.00%        59       0 100.00%
fido_dev_get_touch_status                      17       0 100.00%        20       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                          67       0 100.00%        79       0 100.00%

File '/libfido2/src/tpm.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_get_signed_hash_tpm                       25       0 100.00%        39       0 100.00%
tpm.c:check_es256_pubarea                      19       0 100.00%        30       0 100.00%
tpm.c:bswap_es256_pubarea                       1       0 100.00%        12       0 100.00%
tpm.c:check_rs256_pubarea                      17       0 100.00%        28       0 100.00%
tpm.c:bswap_rs256_pubarea                       1       0 100.00%        10       0 100.00%
tpm.c:check_sha1_certinfo                      15       0 100.00%        38       0 100.00%
tpm.c:get_signed_sha1                          17       0 100.00%        19       0 100.00%
tpm.c:get_signed_name                           7       0 100.00%        10       0 100.00%
tpm.c:bswap_sha1_certinfo                       1       0 100.00%         8       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                         103       0 100.00%       194       0 100.00%

File '/libfido2/src/types.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_str_array_free                             4       0 100.00%         7       0 100.00%
fido_opt_array_free                             4       0 100.00%         9       0 100.00%
fido_byte_array_free                            1       0 100.00%         5       0 100.00%
fido_algo_free                                  1       0 100.00%         5       0 100.00%
fido_algo_array_free                            4       0 100.00%         7       0 100.00%
fido_cert_array_free                            4       0 100.00%         9       0 100.00%
fido_str_array_pack                            11       0 100.00%        14       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                          29       0 100.00%        56       0 100.00%

File '/libfido2/src/u2f.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
u2f_register                                   76       0 100.00%        81       0 100.00%
u2f_authenticate                               33       0 100.00%        37       0 100.00%
u2f_get_touch_begin                            37       0 100.00%        45       0 100.00%
u2f_get_touch_status                           26       0 100.00%        36       0 100.00%
u2f.c:key_lookup                               51       0 100.00%        65       0 100.00%
u2f.c:send_dummy_register                      37       0 100.00%        45       0 100.00%
u2f.c:delay_ms                                 13       1  92.31%        15       3  80.00%
u2f.c:parse_register_reply                     49       0 100.00%        62       0 100.00%
u2f.c:x5c_get                                  21       1  95.24%        26       3  88.46%
u2f.c:sig_get                                   6       0 100.00%        10       0 100.00%
u2f.c:encode_cred_attstmt                      45       0 100.00%        52       0 100.00%
u2f.c:encode_cred_authdata                     33       2  93.94%        61       6  90.16%
u2f.c:cbor_blob_from_ec_point                  22       0 100.00%        31       0 100.00%
u2f.c:u2f_authenticate_single                  32       0 100.00%        43       0 100.00%
u2f.c:do_auth                                  56       0 100.00%        67       0 100.00%
u2f.c:parse_auth_reply                         23       0 100.00%        23       0 100.00%
u2f.c:authdata_fake                            12       0 100.00%        27       0 100.00%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                         572       4  99.30%       726      12  98.35%

File '/libfido2/src/util.c':
Name                                      Regions    Miss   Cover     Lines    Miss   Cover
---------------------------------------------------------------------------------------------------------------------
fido_to_uint64                                 14       1  92.86%        14       1  92.86%
---------------------------------------------------------------------------------------------------------------------
TOTAL                                          14       1  92.86%        14       1  92.86%
